Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1           2 

sample

401       249 1823448872  1 
402       249 1823448872  1 
403       249 1823448872  1 
404       249 1823448872  1 
405       249 1823448872  1 
406       249 1823448872  1 
407       249 1823448872  1 
408       249 1823448872  1 
409       249 1823448872  1 
410       249 1823448872  1 
411       249 1823448872  1 
412       249 1823448872  1 
413       249 1823448872  1 
414       249 1823448872  1 
415       249 1823448872  1 
416       249 1823448872  1 
417       249 1823448872  1 
418       249 1823448872  1 
419       249 1823448872  1 
420       249 1823448872  1 
421       249 1823448872  1 
422       249 1823448872  1 
423       249 1823448872  1 
424       249 1823448872  1 
425       249 1823448872  1 
426       249 1823448872  1 
427       249 1823448872  1 
428       249 1823448872  1 
429       249 1823448872  1 
430       249 1823448872  1 
431       249 1823448872  1 
432       249 1823448872  1 
433       249 1823448872  1 
434       249 1823448872  1 
435       249 1823448872  1 
436       249 1823448872  1 
437       249 1823448872  1 
438       249 1823448872  1 
439       249 1823448872  1 
440       249 1823448872  1 
441       249 1823448872  1 
442       249 1823448872  1 
443       249 1823448872  1 
444       249 1823448872  1 
445       249 1823448872  1 
446       249 1823448872  1 
447       249 1823448872  1 
448       249 1823448872  1 
449       249 1823448872  1 
450       249 1823448872  1 
451       249 1823448872  1 
452       249 1823448872  1 
453       249 1823448872  1 
454       249 1823448872  1 
455       249 1823448872  1 
456       249 1823448872  1 
457       249 1823448872  1 
458       249 1823448872  1 
459       249 1823448872  1 
460       249 1823448872  1 
461       249 1823448872  1 
462       249 1823448872  1 
463       249 1823448872  1 
464       249 1823448872  1 
465       249 1823448872  1 
466       249 1823448872  1 
467       249 1823448872  1 
468       249 1823448872  1 
469       249 1823448872  1 
470       249 1823448872  1 
471       249 1823448872  1 
472       249 1823448872  1 
473       249 1823448872  1 
474       249 1823448872  1 
475       249 1823448872  1 
476       249 1823448872  1 
477       249 1823448872  1 
478       249 1823448872  1 
479       249 1823448872  1 
480       249 1823448872  1 
481       249 1823448872  1 
482       249 1823448872  1 
483       249 1823448872  1 
484       249 1823448872  1 
485       249 1823448872  1 
486       249 1823448872  1 
487       249 1823448872  1 
488       249 1823448872  1 
489       249 1823448872  1 
490       249 1823448872  1 
491       249 1823448872  1 
492       249 1823448872  1 
493       249 1823448872  1 
494       249 1823448872  1 
495       249 1823448872  1 
496       249 1823448872  1 
497       249 1823448872  1 
498       249 1823448872  1 
499       249 1823448872  1 
500       249 1823448872  1 
501       249 1823448872  1 
